"","unitid","year","fips","student_faculty_ratio"
"3057",220598,2018,47,18
"3058",220604,2018,47,13
"3059",220613,2018,47,16
"3060",220631,2018,47,14
"3061",220640,2018,47,25
"3062",220701,2018,47,14
"3063",220710,2018,47,12
"3064",220756,2018,47,17
"3065",220765,2018,47,15
"3066",220808,2018,47,6
"3067",220853,2018,47,20
"3068",220862,2018,47,15
"3069",220978,2018,47,17
"3070",221050,2018,47,20
"3071",221096,2018,47,28
"3072",221102,2018,47,20
"3073",221148,2018,47,29
"3074",221157,2018,47,11
"3075",221184,2018,47,21
"3076",221236,2018,47,17
"3077",221281,2018,47,13
"3078",221333,2018,47,10
"3079",221351,2018,47,10
"3080",221388,2018,47,16
"3081",221397,2018,47,18
"3082",221430,2018,47,20
"3083",221485,2018,47,32
"3084",221494,2018,47,20
"3085",221519,2018,47,10
"3086",221582,2018,47,15
"3087",221591,2018,47,20
"3088",221607,2018,47,13
"3089",221616,2018,47,15
"3090",221625,2018,47,15
"3091",221634,2018,47,8
"3092",221643,2018,47,20
"3093",221661,2018,47,13
"3094",221731,2018,47,13
"3095",221740,2018,47,19
"3096",221759,2018,47,17
"3097",221768,2018,47,15
"3098",221829,2018,47,20
"3099",221838,2018,47,12
"3100",221847,2018,47,18
"3101",221892,2018,47,20
"3102",221908,2018,47,22
"3103",221953,2018,47,16
"3104",221971,2018,47,10
"3105",221999,2018,47,7
"3106",222053,2018,47,23
"3107",222062,2018,47,17
"3108",222105,2018,47,15
"3109",222178,2018,48,15
"3110",222567,2018,48,12
"3111",222576,2018,48,20
"3112",222628,2018,48,17
"3113",222822,2018,48,15
"3114",222831,2018,48,20
"3115",222877,2018,48,9
"3116",222886,2018,48,23
"3117",222938,2018,48,16
"3118",222983,2018,48,13
"3119",222992,2018,48,21
"3120",223056,2018,48,15
"3121",223083,2018,48,12
"3122",223117,2018,48,4
"3123",223232,2018,48,14
"3124",223320,2018,48,21
"3125",223427,2018,48,26
"3126",223463,2018,48,22
"3127",223472,2018,48,18
"3128",223506,2018,48,13
"3129",223524,2018,48,21
"3130",223773,2018,48,27
"3131",223816,2018,48,17
"3132",223852,2018,48,5
"3133",223898,2018,48,20
"3134",223922,2018,48,21
"3135",224004,2018,48,12
"3136",224013,2018,48,9
"3137",224110,2018,48,22
"3138",224147,2018,48,19
"3139",224156,2018,48,18
"3140",224226,2018,48,13
"3141",224244,2018,48,10
"3142",224271,2018,48,11
"3143",224323,2018,48,11
"3144",224350,2018,48,14
"3145",224527,2018,48,15
"3146",224545,2018,48,15
"3147",224554,2018,48,21
"3148",224572,2018,48,31
"3149",224615,2018,48,20
"3150",224642,2018,48,25
"3151",224660,2018,48,20
"3152",224679,2018,48,30
"3153",224758,2018,48,10
"3154",224776,2018,48,15
"3155",224828,2018,48,7
"3156",224891,2018,48,21
"3157",224961,2018,48,18
"3158",225070,2018,48,21
"3159",225201,2018,48,25
"3160",225247,2018,48,12
"3161",225308,2018,48,22
"3162",225371,2018,48,18
"3163",225399,2018,48,12
"3164",225414,2018,48,16
"3165",225423,2018,48,24
"3166",225432,2018,48,18
"3167",225502,2018,48,15
"3168",225511,2018,48,22
"3169",225520,2018,48,15
"3170",225548,2018,48,9
"3171",225575,2018,48,17
"3172",225627,2018,48,11
"3173",225779,2018,48,6
"3174",225788,2018,48,10
"3175",225876,2018,48,16
"3176",225885,2018,48,20
"3177",225991,2018,48,10
"3178",226019,2018,48,14
"3179",226091,2018,48,18
"3180",226107,2018,48,22
"3181",226116,2018,48,19
"3182",226125,2018,48,16
"3183",226134,2018,48,27
"3184",226152,2018,48,22
"3185",226204,2018,48,14
"3186",226231,2018,48,11
"3187",226277,2018,48,22
"3188",226383,2018,48,13
"3189",226408,2018,48,15
"3190",226471,2018,48,18
"3191",226578,2018,48,18
"3192",226587,2018,48,11
"3193",226675,2018,48,9
"3194",226806,2018,48,16
"3195",226833,2018,48,17
"3196",226860,2018,48,12
"3197",226879,2018,48,12
"3198",226903,2018,48,22
"3199",226930,2018,48,27
"3200",227058,2018,48,14
"3201",227146,2018,48,23
"3202",227155,2018,48,11
"3203",227182,2018,48,21
"3204",227191,2018,48,27
"3205",227216,2018,48,25
"3206",227225,2018,48,20
"3207",227298,2018,48,17
"3208",227304,2018,48,22
"3209",227313,2018,48,20
"3210",227322,2018,48,30
"3211",227331,2018,48,11
"3212",227368,2018,48,19
"3213",227377,2018,48,19
"3214",227386,2018,48,15
"3215",227401,2018,48,26
"3216",227429,2018,48,22
"3217",227526,2018,48,19
"3218",227687,2018,48,17
"3219",227748,2018,48,14
"3220",227757,2018,48,6
"3221",227766,2018,48,28
"3222",227845,2018,48,15
"3223",227854,2018,48,20
"3224",227863,2018,48,11
"3225",227881,2018,48,21
"3226",227924,2018,48,21
"3227",227979,2018,48,20
"3228",228042,2018,48,13
"3229",228088,2018,48,12
"3230",228149,2018,48,11
"3231",228158,2018,48,25
"3232",228185,2018,48,22
"3233",228200,2018,48,26
"3234",228219,2018,48,25
"3235",228246,2018,48,11
"3236",228282,2018,48,9
"3237",228316,2018,48,21
"3238",228325,2018,48,15
"3239",228343,2018,48,12
"3240",228431,2018,48,18
"3241",228459,2018,48,22
"3242",228468,2018,48,15
"3243",228486,2018,48,15
"3244",228501,2018,48,15
"3245",228529,2018,48,19
"3246",228547,2018,48,22
"3247",228608,2018,48,18
"3248",228644,2018,48,6
"3249",228653,2018,48,14
"3250",228699,2018,48,22
"3251",228705,2018,48,18
"3252",228723,2018,48,20
"3253",228769,2018,48,24
"3254",228778,2018,48,18
"3255",228787,2018,48,25
"3256",228796,2018,48,20
"3257",228802,2018,48,19
"3258",228875,2018,48,13
"3259",228884,2018,48,25
"3260",228981,2018,48,14
"3261",229018,2018,48,20
"3262",229027,2018,48,25
"3263",229063,2018,48,18
"3264",229115,2018,48,20
"3265",229160,2018,48,15
"3266",229179,2018,48,16
"3267",229267,2018,48,9
"3268",229300,2018,48,5
"3269",229337,2018,48,7
"3270",229355,2018,48,18
"3271",229416,2018,48,33
"3272",229425,2018,48,15
"3273",229504,2018,48,15
"3274",229522,2018,48,4
"3275",229540,2018,48,16
"3276",229656,2018,48,12
"3277",229780,2018,48,8
"3278",229799,2018,48,18
"3279",229814,2018,48,20
"3280",229832,2018,48,20
"3281",229841,2018,48,20
"3282",229887,2018,48,14
"3283",229957,2018,49,4
"3284",230010,2018,49,16
"3285",230038,2018,49,20
"3286",230047,2018,15,17
"3287",230056,2018,49,8
"3288",230065,2018,49,9
"3289",230144,2018,49,10
"3290",230162,2018,49,10
"3291",230171,2018,49,20
"3292",230199,2018,49,13
"3293",230205,2018,49,20
"3294",230214,2018,49,15
"3295",230366,2018,49,8
"3296",230418,2018,49,21
"3297",230490,2018,49,11
"3298",230597,2018,49,20
"3299",230603,2018,49,19
"3300",230621,2018,49,15
"3301",230630,2018,49,8
"3302",230676,2018,49,8
"3303",230728,2018,49,20
"3304",230737,2018,49,22
"3305",230746,2018,49,18
"3306",230764,2018,49,17
"3307",230782,2018,49,21
"3308",230807,2018,49,8
"3309",230816,2018,50,9
"3310",230834,2018,50,18
"3311",230852,2018,50,14
"3312",230861,2018,50,13
"3313",230889,2018,50,13
"3314",230898,2018,50,14
"3315",230913,2018,50,15
"3316",230940,2018,50,4
"3317",230959,2018,50,8
"3318",230977,2018,50,6
"3319",230995,2018,50,14
"3320",231004,2018,50,8
"3321",231059,2018,50,13
"3322",231077,2018,50,7
"3323",231086,2018,50,10
"3324",231095,2018,50,7
"3325",231165,2018,50,11
"3326",231174,2018,50,16
"3327",231280,2018,51,6
"3328",231411,2018,51,20
"3329",231420,2018,51,12
"3330",231536,2018,51,20
"3331",231554,2018,51,14
"3332",231581,2018,51,14
"3333",231624,2018,51,11
"3334",231651,2018,51,47
"3335",231688,2018,51,7
"3336",231697,2018,51,18
"3337",231712,2018,51,14
"3338",231721,2018,51,10
"3339",231785,2018,51,13
"3340",231828,2018,51,23
"3341",231837,2018,51,8
"3342",231873,2018,51,14
"3343",231882,2018,51,21
"3344",232016,2018,51,6
"3345",232025,2018,51,10
"3346",232043,2018,51,9
"3347",232052,2018,51,11
"3348",232089,2018,51,13
"3349",232186,2018,51,17
"3350",232195,2018,51,22
"3351",232256,2018,51,11
"3352",232265,2018,51,13
"3353",232308,2018,51,10
"3354",232414,2018,51,18
"3355",232423,2018,51,16
"3356",232450,2018,51,23
"3357",232557,2018,51,18
"3358",232566,2018,51,14
"3359",232575,2018,51,21
"3360",232609,2018,51,11
"3361",232618,2018,51,11
"3362",232672,2018,51,10
"3363",232681,2018,51,14
"3364",232706,2018,51,13
"3365",232724,2018,51,4
"3366",232788,2018,51,20
"3367",232797,2018,51,18
"3368",232867,2018,51,32
"3369",232885,2018,51,9
"3370",232919,2018,51,15
"3371",232937,2018,51,16
"3372",232946,2018,51,25
"3373",232982,2018,51,17
"3374",233019,2018,51,17
"3375",233037,2018,51,13
"3376",233082,2018,51,4
"3377",233116,2018,51,18
"3378",233277,2018,51,16
"3379",233286,2018,51,9
"3380",233295,2018,51,11
"3381",233301,2018,51,9
"3382",233310,2018,51,19
"3383",233329,2018,51,16
"3384",233338,2018,51,26
"3385",233356,2018,51,10
"3386",233374,2018,51,8
"3387",233408,2018,51,11
"3388",233426,2018,51,11
"3389",233480,2018,51,6
"3390",233541,2018,51,11
"3391",233611,2018,51,15
"3392",233639,2018,51,21
"3393",233648,2018,51,24
"3394",233666,2018,51,14
"3395",233684,2018,51,37
"3396",233718,2018,51,7
"3397",233754,2018,51,18
"3398",233772,2018,51,20
"3399",233897,2018,51,11
"3400",233903,2018,51,17
"3401",233921,2018,51,14
"3402",233949,2018,51,23
"3403",234030,2018,51,18
"3404",234076,2018,51,15
"3405",234085,2018,51,10
"3406",234119,2018,51,14
"3407",234137,2018,51,15
"3408",234155,2018,51,13
"3409",234164,2018,51,16
"3410",234173,2018,51,12
"3411",234207,2018,51,8
"3412",234377,2018,51,23
"3413",234669,2018,53,15
"3414",234696,2018,53,18
"3415",234711,2018,53,15
"3416",234827,2018,53,19
"3417",234845,2018,53,15
"3418",234915,2018,53,6
"3419",234924,2018,53,15
"3420",234933,2018,53,13
"3421",234951,2018,53,21
"3422",234979,2018,53,18
"3423",235024,2018,53,10
"3424",235088,2018,53,17
"3425",235097,2018,53,21
"3426",235103,2018,53,13
"3427",235149,2018,53,14
"3428",235158,2018,53,14
"3429",235167,2018,53,21
"3430",235237,2018,53,15
"3431",235307,2018,53,15
"3432",235316,2018,53,11
"3433",235334,2018,53,16
"3434",235343,2018,53,12
"3435",235352,2018,53,10
"3436",235422,2018,53,7
"3437",235431,2018,53,13
"3438",235501,2018,53,6
"3439",235547,2018,53,12
"3440",235583,2018,53,14
"3441",235671,2018,53,21
"3442",235699,2018,53,12
"3443",235750,2018,53,13
"3444",236018,2018,53,8
"3445",236072,2018,53,17
"3446",236133,2018,53,12
"3447",236188,2018,53,18
"3448",236212,2018,53,16
"3449",236230,2018,53,12
"3450",236258,2018,53,14
"3451",236328,2018,53,11
"3452",236382,2018,53,17
"3453",236452,2018,53,11
"3454",236504,2018,53,18
"3455",236513,2018,53,14
"3456",236577,2018,53,13
"3457",236595,2018,53,11
"3458",236610,2018,53,13
"3459",236638,2018,53,15
"3460",236656,2018,53,15
"3461",236692,2018,53,21
"3462",236708,2018,53,19
"3463",236744,2018,53,14
"3464",236753,2018,53,16
"3465",236887,2018,53,16
"3466",236896,2018,53,14
"3467",236939,2018,53,15
"3468",236948,2018,53,19
"3469",236975,2018,53,14
"3470",237011,2018,53,18
"3471",237039,2018,53,12
"3472",237057,2018,53,9
"3473",237066,2018,53,11
"3474",237109,2018,53,19
"3475",237118,2018,54,14
"3476",237127,2018,21,20
"3477",237136,2018,54,9
"3478",237145,2018,54,12
"3479",237172,2018,54,9
"3480",237181,2018,54,10
"3481",237215,2018,54,12
"3482",237242,2018,54,4
"3483",237303,2018,54,12
"3484",237312,2018,54,15
"3485",237321,2018,54,11
"3486",237330,2018,54,15
"3487",237358,2018,54,11
"3488",237367,2018,54,16
"3489",237385,2018,54,17
"3490",237437,2018,54,20
"3491",237473,2018,54,11
"3492",237491,2018,54,12
"3493",237525,2018,54,18
"3494",237543,2018,54,11
"3495",237552,2018,54,9
"3496",237561,2018,54,14
"3497",237570,2018,54,12
"3498",237598,2018,54,18
"3499",237640,2018,54,12
"3500",237686,2018,54,15
"3501",237701,2018,54,19
"3502",237729,2018,54,11
"3503",237783,2018,54,22
"3504",237792,2018,54,16
"3505",237817,2018,54,17
"3506",237844,2018,54,16
"3507",237899,2018,54,19
"3508",237905,2018,54,6
"3509",237932,2018,54,13
"3510",237950,2018,54,13
"3511",237969,2018,54,13
"3512",237987,2018,54,22
"3513",237996,2018,54,20
"3514",238005,2018,54,20
"3515",238014,2018,54,12
"3516",238032,2018,54,18
"3517",238078,2018,54,11
"3518",238096,2018,54,10
"3519",238175,2018,55,12
"3520",238193,2018,55,10
"3521",238263,2018,55,11
"3522",238324,2018,55,13
"3523",238333,2018,55,10
"3524",238397,2018,55,9
"3525",238430,2018,55,8
"3526",238458,2018,55,14
"3527",238476,2018,55,12
"3528",238573,2018,55,8
"3529",238616,2018,55,12
"3530",238661,2018,55,10
"3531",238722,2018,55,11
"3532",238759,2018,55,8
"3533",238810,2018,55,8
"3534",238980,2018,55,13
"3535",239008,2018,55,13
"3536",239017,2018,55,8
"3537",239071,2018,55,11
"3538",239080,2018,55,11
"3539",239105,2018,55,14
"3540",239220,2018,55,12
"3541",239248,2018,55,13
"3542",239309,2018,55,11
"3543",239318,2018,55,15
"3544",239372,2018,55,16
"3545",239390,2018,55,12
"3546",239442,2018,55,8
"3547",239460,2018,55,11
"3548",239488,2018,55,17
"3549",239512,2018,55,10
"3550",239628,2018,55,12
"3551",239716,2018,55,14
"3552",239743,2018,55,9
"3553",239877,2018,55,11
"3554",239910,2018,55,12
"3555",240107,2018,55,11
"3556",240116,2018,55,14
"3557",240125,2018,55,19
"3558",240170,2018,55,9
"3559",240189,2018,55,20
"3560",240198,2018,55,9
"3561",240268,2018,55,23
"3562",240277,2018,55,23
"3563",240329,2018,55,19
"3564",240338,2018,55,12
"3565",240365,2018,55,22
"3566",240374,2018,55,19
"3567",240392,2018,55,17
"3568",240417,2018,55,19
"3569",240426,2018,55,16
"3570",240444,2018,55,17
"3571",240453,2018,55,18
"3572",240462,2018,55,21
"3573",240471,2018,55,22
"3574",240480,2018,55,20
"3575",240505,2018,56,13
"3576",240514,2018,56,16
"3577",240596,2018,56,15
"3578",240620,2018,56,15
"3579",240657,2018,56,12
"3580",240666,2018,56,16
"3581",240693,2018,56,13
"3582",240709,2018,56,11
"3583",240718,2018,56,5
"3584",240727,2018,56,15
"3585",240736,2018,60,14
"3586",240745,2018,66,15
"3587",240754,2018,66,17
"3588",240790,2018,69,25
"3589",240879,2018,72,30
"3590",240985,2018,72,21
"3591",241100,2018,72,15
"3592",241128,2018,72,20
"3593",241182,2018,72,22
"3594",241191,2018,72,19
"3595",241216,2018,72,23
"3596",241225,2018,72,14
"3597",241304,2018,72,16
"3598",241331,2018,72,16
"3599",241377,2018,72,14
"3600",241386,2018,72,11
"3601",241395,2018,72,16
"3602",241410,2018,72,22
"3603",241517,2018,72,19
"3604",241614,2018,72,9
"3605",241720,2018,72,20
"3606",241739,2018,72,24
"3607",241766,2018,72,6
"3608",241836,2018,72,28
"3609",241906,2018,72,22
"3610",241951,2018,72,10
"3611",242042,2018,72,11
"3612",242112,2018,72,18
"3613",242121,2018,72,12
"3614",242130,2018,72,13
"3615",242149,2018,72,20
"3616",242413,2018,72,15
"3617",242422,2018,72,23
"3618",242556,2018,72,10
"3619",242565,2018,72,20
"3620",242583,2018,72,10
"3621",242617,2018,72,24
"3622",242626,2018,72,26
"3623",242635,2018,72,27
"3624",242644,2018,72,22
"3625",242653,2018,72,21
"3626",242662,2018,72,25
"3627",242680,2018,72,23
"3628",242699,2018,72,20
"3629",242705,2018,72,27
"3630",242750,2018,72,8
"3631",242820,2018,72,27
"3632",242945,2018,72,25
"3633",242954,2018,72,20
"3634",242972,2018,72,24
"3635",243081,2018,72,3
"3636",243106,2018,72,24
"3637",243115,2018,72,23
"3638",243133,2018,72,21
"3639",243142,2018,72,21
"3640",243151,2018,72,25
"3641",243179,2018,72,16
"3642",243188,2018,72,15
"3643",243197,2018,72,22
"3644",243203,2018,72,2
"3645",243212,2018,72,23
"3646",243221,2018,72,15
"3647",243346,2018,72,23
"3648",243443,2018,72,20
"3649",243568,2018,72,22
"3650",243577,2018,72,17
"3651",243586,2018,72,20
"3652",243601,2018,72,28
"3653",243638,2018,64,15
"3654",243647,2018,70,10
"3655",243665,2018,78,11
"3656",243744,2018,6,5
"3657",243780,2018,18,13
"3658",243799,2018,25,10
"3659",243823,2018,48,9
"3660",243832,2018,72,16
"3661",243841,2018,72,17
"3662",244233,2018,12,8
"3663",244279,2018,12,18
"3664",244437,2018,13,20
"3665",244446,2018,13,15
"3666",244561,2018,17,15
"3667",244613,2018,17,18
"3668",245069,2018,21,20
"3669",245281,2018,28,15
"3670",245421,2018,29,5
"3671",245430,2018,29,6
"3672",245625,2018,34,17
"3673",245652,2018,35,7
"3674",245777,2018,36,21
"3675",245838,2018,6,3
"3676",245847,2018,6,3
"3677",245883,2018,53,4
"3678",245892,2018,39,3
"3679",245953,2018,40,7
"3680",245962,2018,40,14
"3681",245980,2018,40,22
"3682",245999,2018,40,20
"3683",246017,2018,40,6
"3684",246035,2018,41,38
"3685",246071,2018,42,9
"3686",246354,2018,48,27
"3687",246406,2018,48,10
"3688",246415,2018,48,10
"3689",246460,2018,48,20
"3690",246813,2018,13,14
"3691",246895,2018,4,13
"3692",246974,2018,6,27
"3693",247010,2018,16,10
"3694",247047,2018,16,17
"3695",247065,2018,21,12
"3696",247153,2018,26,17
"3697",247162,2018,26,7
"3698",247409,2018,26,13
"3699",247603,2018,34,15
"3700",247649,2018,50,6
"3701",247700,2018,29,5
"3702",247773,2018,26,11
"3703",247825,2018,48,4
"3704",247834,2018,48,24
"3705",247940,2018,21,19
"3706",248192,2018,21,10
"3707",248305,2018,21,11
"3708",248527,2018,22,20
"3709",248606,2018,40,28
"3710",248624,2018,42,15
"3711",248633,2018,42,10
"3712",248660,2018,47,17
"3713",248703,2018,48,16
"3714",248846,2018,6,21
"3715",248925,2018,47,16
"3716",248934,2018,51,11
"3717",249140,2018,34,24
"3718",249238,2018,48,15
"3719",249566,2018,39,5
"3720",249609,2018,42,12
"3721",250027,2018,42,10
"3722",250285,2018,42,11
"3723",250601,2018,4,14
"3724",250744,2018,26,15
"3725",250902,2018,39,16
"3726",250993,2018,40,19
"3727",251260,2018,1,19
"3728",251312,2018,45,10
"3729",260336,2018,29,2
"3730",260363,2018,42,10
"3731",260372,2018,55,20
"3732",260664,2018,22,8
"3733",260691,2018,4,25
"3734",260789,2018,6,19
"3735",260813,2018,8,11
"3736",260901,2018,19,20
"3737",260910,2018,19,20
"3738",260929,2018,16,15
"3739",260965,2018,17,8
"3740",260992,2018,17,12
"3741",261436,2018,26,17
"3742",261676,2018,26,9
"3743",261685,2018,26,10
"3744",261719,2018,26,21
"3745",261773,2018,29,2
"3746",261861,2018,42,15
"3747",262031,2018,29,19
"3748",262086,2018,6,17
"3749",262129,2018,12,8
"3750",262341,2018,4,12
"3751",262369,2018,6,13
"3752",262402,2018,6,4
"3753",262466,2018,8,10
"3754",362700,2018,12,16
"3755",362782,2018,25,15
"3756",363013,2018,26,24
"3757",363077,2018,34,10
"3758",363147,2018,39,24
"3759",363165,2018,40,14
"3760",363439,2018,21,15
"3761",363633,2018,35,13
"3762",363679,2018,29,14
"3763",363712,2018,12,8
"3764",363882,2018,39,22
"3765",363907,2018,72,7
"3766",363916,2018,72,8
"3767",363934,2018,4,11
"3768",364016,2018,4,20
"3769",364025,2018,4,29
"3770",364122,2018,17,2
"3771",364168,2018,55,8
"3772",364548,2018,40,4
"3773",364575,2018,54,9
"3774",364627,2018,40,11
"3775",364636,2018,39,10
"3776",364751,2018,22,10
"3777",364760,2018,17,15
"3778",364946,2018,40,6
"3779",364964,2018,36,9
"3780",365091,2018,13,20
"3781",365125,2018,6,15
"3782",365198,2018,40,9
"3783",365204,2018,48,17
"3784",365213,2018,40,11
"3785",365240,2018,39,12
"3786",365374,2018,40,18
"3787",365383,2018,42,15
"3788",365480,2018,40,9
"3789",365505,2018,29,15
"3790",365693,2018,31,12
"3791",365763,2018,34,13
"3792",365824,2018,26,19
"3793",365833,2018,26,18
"3794",366003,2018,12,14
"3795",366155,2018,22,20
"3796",366191,2018,17,43
"3797",366252,2018,42,14
"3798",366261,2018,48,24
"3799",366270,2018,22,15
"3800",366289,2018,6,15
"3801",366340,2018,30,22
"3802",366395,2018,36,22
"3803",366401,2018,6,25
"3804",366438,2018,24,15
"3805",366465,2018,13,14
"3806",366535,2018,1,17
"3807",366553,2018,12,9
"3808",366571,2018,19,12
"3809",366623,2018,40,6
"3810",366632,2018,42,16
"3811",366711,2018,6,25
"3812",367024,2018,19,20
"3813",367051,2018,17,15
"3814",367088,2018,18,12
"3815",367103,2018,21,12
"3816",367112,2018,22,16
"3817",367158,2018,26,15
"3818",367334,2018,36,6
"3819",367361,2018,48,12
"3820",367431,2018,42,11
"3821",367459,2018,5,18
"3822",367875,2018,12,6
"3823",367884,2018,12,12
"3824",367972,2018,17,13
"3825",367981,2018,17,12
"3826",368036,2018,18,23
"3827",368230,2018,34,17
"3828",368364,2018,40,16
"3829",368407,2018,42,16
"3830",368443,2018,47,15
"3831",368452,2018,47,8
"3832",368540,2018,48,12
"3833",368629,2018,53,25
"3834",368647,2018,54,6
"3835",368771,2018,6,35
"3836",368780,2018,6,18
"3837",368832,2018,6,20
"3838",368911,2018,13,11
"3839",369109,2018,39,11
"3840",369400,2018,12,37
"3841",369419,2018,12,20
"3842",369446,2018,17,15
"3843",369455,2018,17,16
"3844",369516,2018,29,9
"3845",369668,2018,42,10
"3846",369686,2018,48,20
"3847",369695,2018,48,29
"3848",369783,2018,48,28
"3849",369905,2018,39,9
"3850",369950,2018,39,15
"3851",371034,2018,1,8
"3852",371052,2018,1,19
"3853",371690,2018,6,30
"3854",371830,2018,6,25
"3855",371928,2018,6,17
"3856",371964,2018,6,21
"3857",372028,2018,6,47
"3858",372073,2018,6,12
"3859",372082,2018,6,20
"3860",372240,2018,6,15
"3861",372329,2018,8,7
"3862",372356,2018,8,10
"3863",372462,2018,12,8
"3864",372718,2018,12,16
"3865",372921,2018,13,24
"3866",372958,2018,15,20
"3867",373085,2018,19,11
"3868",373216,2018,17,17
"3869",373456,2018,22,6
"3870",373526,2018,22,8
"3871",373678,2018,25,17
"3872",373696,2018,25,16
"3873",373711,2018,25,10
"3874",373784,2018,24,24
"3875",374316,2018,28,15
"3876",374343,2018,28,14
"3877",374574,2018,34,19
"3878",374592,2018,34,16
"3879",374927,2018,36,7
"3880",374972,2018,36,10
"3881",374990,2018,36,20
"3882",375106,2018,36,15
"3883",375230,2018,36,18
"3884",375373,2018,39,7
"3885",375407,2018,39,9
"3886",375416,2018,39,16
"3887",375540,2018,39,25
"3888",375568,2018,39,5
"3889",375656,2018,40,8
"3890",375683,2018,40,18
"3891",375726,2018,40,3
"3892",375939,2018,42,3
"3893",375966,2018,42,4
"3894",375984,2018,42,26
"3895",376224,2018,72,17
"3896",376242,2018,72,19
"3897",376288,2018,72,8
"3898",376321,2018,72,15
"3899",376330,2018,72,17
"3900",376385,2018,72,20
"3901",376446,2018,45,10
"3902",376631,2018,47,18
"3903",376677,2018,47,17
"3904",376695,2018,68,12
"3905",377111,2018,48,20
"3906",377193,2018,48,7
"3907",377218,2018,48,16
"3908",377272,2018,48,9
"3909",377281,2018,48,10
"3910",377315,2018,48,9
"3911",377342,2018,48,27
"3912",377449,2018,51,8
"3913",377458,2018,51,10
"3914",377485,2018,51,9
"3915",377546,2018,53,21
"3916",377555,2018,53,20
"3917",377564,2018,53,16
"3918",377643,2018,54,20
"3919",377652,2018,54,24
"3920",377661,2018,54,24
"3921",377670,2018,54,15
"3922",377722,2018,6,16
"3923",377759,2018,6,15
"3924",378105,2018,6,19
"3925",378576,2018,6,15
"3926",378886,2018,12,5
"3927",378956,2018,12,21
"3928",379621,2018,36,17
"3929",379746,2018,48,25
"3930",379782,2018,48,15
"3931",380067,2018,48,24
"3932",380359,2018,26,14
"3933",380368,2018,27,17
"3934",380377,2018,53,9
"3935",380438,2018,49,17
"3936",380456,2018,49,15
"3937",380465,2018,49,6
"3938",380474,2018,49,20
"3939",381255,2018,6,14
"3940",381282,2018,6,22
"3941",381325,2018,6,14
"3942",381361,2018,8,4
"3943",381370,2018,26,17
"3944",381404,2018,48,27
"3945",381486,2018,19,3
"3946",381699,2018,8,10
"3947",381732,2018,8,5
"3948",381866,2018,8,19
"3949",382063,2018,72,3
"3950",382258,2018,6,5
"3951",382267,2018,6,25
"3952",382416,2018,25,10
"3953",382461,2018,28,12
"3954",382780,2018,47,12
"3955",382902,2018,48,13
"3956",382911,2018,48,7
"3957",382957,2018,51,16
"3958",383020,2018,55,9
"3959",383084,2018,6,32
"3960",383163,2018,12,20
"3961",383190,2018,15,14
"3962",383279,2018,34,15
"3963",383297,2018,36,8
"3964",383312,2018,39,11
"3965",383330,2018,39,3
"3966",383367,2018,42,5
"3967",383464,2018,48,18
"3968",383525,2018,36,10
"3969",383765,2018,36,18
"3970",383792,2018,48,24
"3971",383950,2018,28,10
"3972",383996,2018,35,14
"3973",384236,2018,6,20
"3974",384245,2018,6,25
"3975",384254,2018,12,11
"3976",384333,2018,4,25
"3977",384342,2018,17,18
"3978",384412,2018,11,8
"3979",384421,2018,34,12
"3980",385132,2018,12,9
"3981",385503,2018,42,17
"3982",385549,2018,32,8
"3983",385619,2018,12,18
"3984",386153,2018,36,24
"3985",386472,2018,12,14
"3986",387925,2018,12,25
"3987",388043,2018,47,12
"3988",388520,2018,48,13
"3989",388663,2018,39,15
"3990",389860,2018,39,6
"3991",390905,2018,39,10
"3992",391005,2018,26,20
"3993",391546,2018,12,10
"3994",391759,2018,26,9
"3995",392257,2018,48,14
"3996",392354,2018,36,2
"3997",392415,2018,48,30
"3998",392840,2018,47,7
"3999",393524,2018,6,20
"4000",393649,2018,6,30
"4001",393861,2018,6,20
"4002",395362,2018,6,14
"4003",395690,2018,6,27
"4004",397942,2018,6,25
"4005",398130,2018,6,9
"4006",399212,2018,6,36
"4007",399869,2018,6,26
"4008",399911,2018,6,8
"4009",400080,2018,6,28
"4010",400187,2018,6,30
"4011",401223,2018,6,7
"4012",401481,2018,17,8
"4013",401764,2018,17,9
"4014",402563,2018,22,15
"4015",402776,2018,35,4
"4016",402800,2018,48,14
"4017",403469,2018,17,24
"4018",403478,2018,17,18
"4019",403487,2018,17,27
"4020",404037,2018,4,14
"4021",404055,2018,4,20
"4022",404338,2018,12,9
"4023",404426,2018,4,25
"4024",404684,2018,72,13
"4025",404718,2018,47,16
"4026",404806,2018,72,12
"4027",404912,2018,8,25
"4028",404994,2018,36,12
"4029",405012,2018,39,13
"4030",405021,2018,39,11
"4031",405058,2018,36,27
"4032",405076,2018,48,25
"4033",405854,2018,36,15
"4034",405872,2018,24,14
"4035",405997,2018,35,5
"4036",406024,2018,12,17
"4037",406033,2018,48,16
"4038",406149,2018,12,9
"4039",406325,2018,36,10
"4040",406361,2018,36,7
"4041",406413,2018,42,16
"4042",406422,2018,42,11
"4043",406486,2018,49,8
"4044",406547,2018,12,11
"4045",407009,2018,4,12
"4046",407054,2018,9,15
"4047",407090,2018,17,14
"4048",407142,2018,22,17
"4049",407151,2018,22,16
"4050",407179,2018,25,12
"4051",407355,2018,31,20
"4052",407391,2018,34,10
"4053",407407,2018,34,10
"4054",407425,2018,34,13
